,y_hat
2141,False
3791,False
2433,False
2309,False
3064,False
3381,False
2144,False
2993,False
3925,False
3827,False
2355,False
2894,False
3720,False
3913,False
3093,False
2929,False
2898,False
2775,False
3388,False
3352,False
2686,False
2541,False
2963,False
3747,False
2736,False
3996,False
3736,False
3250,False
3520,False
3291,False
3926,False
3407,False
2680,False
3696,False
2961,False
2827,False
2158,False
3404,False
3043,False
2324,False
2160,False
2463,False
2742,False
2548,False
2537,False
2469,False
2134,False
3472,False
3689,False
2046,False
3587,False
3905,False
2051,False
3866,False
2312,False
3318,False
2983,False
3116,False
2372,False
2075,False
2202,False
3984,False
3670,False
3199,False
3321,False
2822,False
3304,False
3447,False
3717,False
2751,False
2476,False
2591,False
2282,False
3276,False
3604,False
2086,False
3448,False
2446,False
2605,False
3104,False
3893,False
2490,False
3373,False
3410,False
2094,False
2902,False
2060,False
3755,False
3764,False
3182,False
3853,False
3603,False
3666,False
3477,False
3146,False
3991,False
2187,False
2303,False
2205,False
2084,False
3437,False
3687,False
3809,False
3097,False
3232,False
2179,False
3574,False
2530,False
2387,False
3962,False
3436,False
2759,False
2670,False
3739,False
3620,False
2266,False
3912,False
3590,False
3695,False
2001,False
3420,False
2719,False
3169,False
3372,False
2940,False
3440,False
2124,False
3206,False
2313,False
3299,False
3859,False
2624,False
2195,False
2662,False
2765,False
3811,False
3628,False
3839,False
2215,False
3061,False
3326,False
3379,False
3181,False
2928,False
3544,False
2984,False
2269,False
3157,False
2612,False
3107,False
3023,False
3450,False
2648,False
2871,False
3639,False
3478,False
2942,False
2683,False
2396,False
2705,False
3396,False
2812,False
2555,False
3990,False
3134,False
2879,False
3978,False
2485,False
3068,False
2173,False
3621,False
3470,False
3774,False
3279,False
2400,False
3872,False
2441,False
2171,False
3402,False
3902,False
2384,False
2103,False
3501,False
2506,False
2150,False
3556,False
3688,False
3751,False
2873,False
3152,False
2058,False
3167,False
2216,False
3845,False
3887,False
3868,False
2157,False
3055,False
3183,False
2852,False
