,y_hat
1165,False
1194,False
1483,False
1239,False
1889,False
1741,False
1304,False
1158,False
1883,False
1428,False
1278,False
1248,False
1838,False
1422,False
1937,False
1296,False
1724,False
1900,False
1012,False
1554,False
1313,False
1089,False
1326,False
1578,False
1240,False
1488,False
1981,False
1357,False
1459,False
1896,False
1739,False
1602,False
1145,False
1593,False
1053,False
1683,False
1680,False
1859,False
1010,False
1693,False
1453,False
1549,False
1858,False
1011,False
1295,False
1622,False
1093,False
1579,False
1293,False
1289,False
1796,False
1034,False
1612,False
1531,False
1106,False
1717,False
1960,False
1114,False
1969,False
1201,False
1642,False
1084,False
1222,False
1398,False
1529,False
1903,False
1777,False
1008,False
1057,False
1947,False
1820,False
1284,False
1542,False
1546,False
1437,False
1111,False
1873,False
1301,False
1513,False
1288,False
1245,False
1998,False
1049,False
1415,False
1759,False
1916,False
1216,False
1689,False
1590,False
1687,False
1627,False
1316,False
1823,False
1235,False
1704,False
1373,False
1829,False
1253,False
1005,False
1193,False
