,y
3249,1.0
2066,1.0
3575,1.0
3726,0.0
3107,1.0
3494,1.0
3569,1.0
2176,0.0
2361,1.0
2012,1.0
2600,0.0
2412,0.0
2087,0.0
3208,1.0
3437,1.0
3914,1.0
3100,0.0
2364,1.0
2469,1.0
3222,0.0
2564,1.0
2052,1.0
3935,1.0
3851,1.0
2311,1.0
2034,1.0
2415,0.0
2028,1.0
3553,0.0
3324,1.0
2368,1.0
3323,1.0
3035,1.0
3814,1.0
3230,0.0
2723,1.0
3980,1.0
3855,1.0
3668,1.0
3641,1.0
3406,1.0
2325,1.0
3545,0.0
2065,1.0
2192,1.0
3306,1.0
3470,1.0
2098,1.0
2932,1.0
3206,1.0
2927,1.0
3938,0.0
2391,1.0
2627,0.0
3300,1.0
2655,1.0
3585,1.0
2978,1.0
3150,0.0
2232,1.0
2091,1.0
3327,0.0
2760,0.0
3462,1.0
2727,1.0
3486,1.0
3214,1.0
3853,1.0
3155,1.0
2948,1.0
3825,0.0
3937,1.0
2298,1.0
2913,1.0
2308,1.0
2805,1.0
2307,1.0
2545,1.0
2635,1.0
2836,1.0
2848,1.0
3782,1.0
2398,0.0
3430,1.0
2393,0.0
3390,1.0
2799,1.0
3265,1.0
3468,1.0
3262,1.0
2879,0.0
2921,1.0
3474,1.0
2988,1.0
2387,1.0
3627,1.0
3077,1.0
2888,0.0
2332,1.0
2736,1.0
2623,1.0
2358,1.0
3001,1.0
2596,0.0
3779,1.0
2632,1.0
3762,1.0
3684,1.0
2480,1.0
3497,1.0
3316,1.0
3533,1.0
2314,1.0
3443,1.0
2016,1.0
3861,1.0
2452,1.0
3897,1.0
3955,1.0
2069,1.0
3290,1.0
3677,0.0
2518,1.0
3274,1.0
3478,0.0
2420,1.0
2854,1.0
3235,1.0
3472,1.0
2101,1.0
2231,1.0
3393,1.0
2591,1.0
3048,1.0
2937,1.0
3280,1.0
2302,0.0
2191,1.0
3502,0.0
3723,0.0
3168,1.0
3628,1.0
3733,1.0
3328,1.0
2321,1.0
2090,1.0
2173,1.0
2557,0.0
3248,1.0
3253,1.0
3058,0.0
3660,1.0
3632,1.0
3704,1.0
2226,1.0
3350,1.0
3117,0.0
3122,1.0
3508,1.0
2394,0.0
3015,0.0
3834,1.0
3975,1.0
3645,1.0
2196,1.0
2005,1.0
2023,1.0
2868,1.0
2569,0.0
2133,1.0
3148,1.0
3821,1.0
2990,1.0
2884,1.0
2359,1.0
2075,1.0
2280,1.0
3675,1.0
3184,1.0
3173,1.0
2296,0.0
3221,0.0
3514,1.0
3254,1.0
3860,1.0
3809,1.0
3676,1.0
3347,1.0
3536,1.0
2831,0.0
2626,0.0
3603,1.0
2202,1.0
3033,1.0
2573,1.0
2147,0.0
2529,1.0
3093,0.0
3453,1.0
2840,1.0
