,y_hat
522,False
684,False
954,False
623,False
656,False
658,False
500,False
645,False
604,False
935,False
891,False
782,False
560,False
818,False
906,False
941,False
502,False
770,False
802,False
558,False
964,False
725,False
605,False
521,False
647,False
552,False
901,False
527,False
983,False
754,False
739,False
829,False
909,False
880,False
937,False
926,False
707,False
636,False
746,False
913,False
654,False
710,False
886,False
578,False
696,False
700,False
669,False
663,False
948,False
982,False
697,False
822,False
831,False
833,False
811,False
507,False
841,False
703,False
567,False
808,False
761,False
599,False
896,False
993,False
920,False
893,False
529,False
817,False
934,False
919,False
504,False
750,False
513,False
581,False
635,False
760,False
728,False
762,False
775,False
859,False
963,False
688,False
960,False
620,False
881,False
774,False
921,False
547,False
785,False
756,False
973,False
683,False
624,False
646,False
809,False
592,False
999,False
772,False
613,False
701,False
