,x1,x2
2802,1.0,2.1
3616,1.5,0.0
3694,2.0,2.8
2359,2.6,0.0
3858,2.1,3.1
2743,1.8,0.0
2925,1.3,3.5
3401,1.3,2.6
2317,1.0,4.7
2749,1.8,-0.0
3867,2.1,2.3
3003,1.0,-0.0
2896,1.9,0.0
2970,1.6,2.6
3761,1.3,0.0
3679,1.6,0.0
3468,2.0,-0.0
3197,1.1,2.8
2741,1.1,2.6
2845,3.2,2.6
3757,2.7,3.6
3639,2.8,0.0
3189,1.8,-0.0
3799,1.8,-0.0
3767,1.7,-0.0
2854,1.6,-0.0
3571,1.7,4.2
3676,1.5,-0.0
2683,0.3,3.1
2494,2.4,0.0
3982,2.1,0.0
2240,2.2,2.8
3145,1.4,-0.0
3966,2.1,3.0
2381,3.1,-0.0
3269,1.9,0.0
3082,1.5,-0.0
3005,4.1,3.2
3657,1.4,2.6
3287,1.5,-0.0
2649,0.2,2.1
2336,1.5,0.0
2386,1.3,0.0
3875,1.1,0.0
2930,1.3,-0.0
2048,2.3,0.0
3415,2.3,0.0
2155,1.8,0.0
3056,2.1,0.0
2978,2.0,0.0
2181,2.5,0.0
2475,2.0,0.0
3357,2.8,-0.0
2337,0.3,2.6
3730,1.5,-0.0
3964,1.2,0.0
3080,1.5,0.0
2737,1.1,2.6
2921,1.5,-0.0
3296,2.1,1.9
2001,1.6,-0.0
2044,1.5,3.8
2570,2.4,0.0
2038,1.4,-0.0
2086,2.0,0.0
3263,1.7,0.0
3830,0.6,2.1
2286,0.8,4.2
2601,0.1,3.1
3046,2.3,-0.0
2818,2.5,4.2
3109,2.9,-0.0
2140,1.6,-0.0
3077,2.8,0.0
2309,1.5,0.0
3277,1.9,4.1
3658,1.6,0.0
2308,2.8,5.7
3345,1.6,-0.0
2563,1.1,0.0
3807,2.0,0.0
3475,1.5,4.1
2730,1.7,-0.0
2503,1.0,0.0
3496,1.8,-0.0
3381,0.8,2.6
2529,1.3,1.6
3252,1.8,0.0
2103,1.3,0.0
2605,2.2,3.8
3534,2.0,-0.0
2301,0.2,4.2
2260,1.6,0.0
3579,2.3,4.0
2629,3.0,0.0
3608,1.4,-0.0
3958,1.4,2.1
2123,2.3,0.0
2171,2.1,-0.0
3690,2.1,-0.0
2546,0.9,2.6
3237,2.8,-0.0
3881,1.7,-0.0
3980,2.0,3.1
3242,2.9,3.3
2803,0.9,4.2
3896,2.5,3.1
3397,0.9,0.0
2122,1.5,0.0
3474,1.1,0.0
3165,1.7,-0.0
3717,1.4,-0.0
2753,1.5,0.0
3152,2.6,2.1
2619,0.7,4.1
2607,1.4,0.0
2444,1.4,2.3
3760,2.1,4.1
3977,2.1,0.0
3983,1.8,0.0
3187,1.4,-0.0
3223,1.5,4.2
2998,1.3,4.1
3022,1.9,-0.0
2082,0.9,-0.0
2722,1.1,3.3
3461,1.5,0.0
2929,1.7,3.8
2624,2.1,0.0
2413,2.6,0.0
3960,1.1,2.1
2669,1.6,0.0
3367,1.1,0.0
2758,2.7,0.0
3462,0.5,2.1
2738,1.5,0.0
3775,2.8,-0.0
2621,2.1,0.0
2994,2.3,-0.0
2192,1.8,0.0
3428,3.4,-0.0
2567,1.1,-0.0
2069,1.2,-0.0
3142,2.1,3.6
3481,0.4,4.2
3348,1.9,3.3
3014,1.9,0.0
3206,0.7,4.6
3620,2.6,0.0
3866,1.5,-0.0
2220,2.1,2.1
2864,0.1,2.3
3752,1.8,-0.0
3377,2.4,-0.0
2685,1.8,-0.0
2097,0.6,5.2
2291,2.0,0.0
2292,2.3,-0.0
2182,0.9,2.3
3061,0.5,1.4
2599,2.9,-0.0
3437,2.3,2.7
3532,1.7,0.0
2651,1.3,2.6
2440,1.6,0.0
3258,1.4,-0.0
2020,4.2,3.1
2767,1.5,-0.0
3266,1.0,4.1
3398,0.7,2.1
3831,2.0,-0.0
2259,2.7,2.6
3444,1.2,4.2
3861,1.2,-0.0
2203,1.1,0.0
2710,2.1,-0.0
2721,1.4,-0.0
2918,2.3,0.0
2905,1.8,0.0
3051,0.4,2.3
2179,1.8,0.0
2057,0.2,1.8
3870,1.7,-0.0
3591,2.1,0.0
3177,1.8,2.5
2636,1.5,0.0
2068,1.3,0.0
2852,2.9,2.8
2825,2.8,3.6
2455,1.3,0.0
2665,-0.0,3.6
3372,1.6,0.0
3971,2.2,-0.0
3625,1.3,3.6
2452,2.8,-0.0
3857,1.7,-0.0
2598,1.2,3.1
2580,0.7,4.2
2939,1.9,0.0
2366,0.9,6.2
