,0
1003,1.0
1270,1.0
1432,1.0
1710,1.0
1731,1.0
1882,1.0
1478,1.0
1681,1.0
1378,1.0
1661,1.0
1580,1.0
1237,1.0
1133,1.0
1724,1.0
1188,1.0
1122,1.0
1285,1.0
1602,1.0
1776,1.0
1273,1.0
1528,1.0
1080,1.0
1356,1.0
1426,1.0
1107,1.0
1980,1.0
1382,1.0
1841,1.0
1863,1.0
1221,1.0
1041,1.0
1978,1.0
1430,1.0
1218,1.0
1673,1.0
1336,1.0
1149,1.0
1946,1.0
1494,1.0
1637,1.0
1564,1.0
1510,1.0
1493,1.0
1473,1.0
1345,1.0
1381,1.0
1240,1.0
1992,1.0
1542,1.0
1810,1.0
1421,1.0
1070,1.0
1457,1.0
1268,1.0
1209,1.0
1814,1.0
1030,1.0
1260,1.0
1890,1.0
1446,1.0
1588,1.0
1693,1.0
1735,1.0
1855,1.0
1161,1.0
1788,1.0
1962,1.0
1748,1.0
1680,1.0
1284,1.0
1412,1.0
1985,1.0
1840,1.0
1320,1.0
1449,1.0
1243,1.0
1730,1.0
1204,1.0
1168,1.0
1069,1.0
1491,1.0
1399,1.0
1515,1.0
1818,1.0
1059,1.0
1480,1.0
1276,1.0
1014,1.0
1082,1.0
1360,1.0
1108,1.0
1309,1.0
1688,1.0
1463,1.0
1786,1.0
1675,1.0
1490,1.0
1217,1.0
1154,1.0
1092,1.0
