,0
1057,1.0
1711,1.0
1410,1.0
1913,1.0
1709,1.0
1595,1.0
1189,1.0
1128,1.0
1414,1.0
1133,1.0
1327,1.0
1195,1.0
1238,1.0
1983,1.0
1842,1.0
1206,1.0
1591,1.0
1738,1.0
1928,1.0
1855,1.0
1146,1.0
1789,1.0
1541,1.0
1631,1.0
1807,1.0
1464,1.0
1433,1.0
1953,1.0
1650,1.0
1987,1.0
1373,1.0
1900,1.0
1864,1.0
1159,1.0
1561,1.0
1191,1.0
1457,1.0
1452,1.0
1342,1.0
1639,1.0
1397,1.0
1629,1.0
1565,1.0
1177,1.0
1930,1.0
1082,1.0
1440,1.0
1034,1.0
1575,1.0
1771,1.0
1070,1.0
1242,1.0
1287,1.0
1426,1.0
1404,1.0
1383,1.0
1606,1.0
1214,1.0
1030,1.0
1773,1.0
1388,1.0
1470,1.0
1588,1.0
1929,1.0
1858,1.0
1360,1.0
1901,1.0
1233,1.0
1619,1.0
1486,1.0
1234,1.0
1922,1.0
1434,1.0
1594,1.0
1054,1.0
1386,1.0
1469,1.0
1655,1.0
1993,1.0
1290,1.0
1977,1.0
1145,1.0
1324,1.0
1726,1.0
1364,1.0
1734,1.0
1476,1.0
1101,1.0
1817,1.0
1276,1.0
1431,1.0
1907,1.0
1572,1.0
1886,1.0
1661,1.0
1971,1.0
1520,1.0
1923,1.0
1725,1.0
1170,1.0
