,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
200,4.0,2.0,0.6066525,3.0,0.0,2.0
201,6.0,1.0,0.94220805,10.0,6.0,7.0
202,3.0,3.0,0.21961403,6.0,17.0,5.0
203,3.0,0.0,0.6291634,4.0,6.0,2.0
204,3.0,0.0,0.7933605,6.0,0.0,2.0
205,4.0,0.0,0.81422734,3.0,5.0,1.0
206,0.0,1.0,0.20907974,6.0,0.0,14.0
207,1.0,2.0,0.27429652,12.0,6.0,2.0
208,1.0,0.0,0.58959997,4.0,3.0,6.0
209,3.0,2.0,0.3024416,10.0,4.0,12.0
210,1.0,0.0,0.45490956,3.0,0.0,5.0
211,2.0,3.0,0.10325861,1.0,1.0,4.0
212,5.0,0.0,0.46249437,10.0,7.0,1.0
213,5.0,1.0,0.069618106,4.0,1.0,2.0
214,3.0,2.0,0.78735614,5.0,0.0,1.0
215,2.0,0.0,0.62954056,6.0,6.0,7.0
216,4.0,0.0,0.8232111,3.0,7.0,5.0
217,4.0,0.0,0.7993511,2.0,1.0,2.0
218,1.0,0.0,0.024958134,2.0,9.0,1.0
219,3.0,0.0,0.34447932,7.0,10.0,6.0
220,3.0,0.0,0.28531432,5.0,2.0,0.0
221,0.0,2.0,0.12716746,4.0,2.0,1.0
222,7.0,3.0,0.28930068,4.0,0.0,2.0
223,0.0,1.0,0.8236395,1.0,6.0,0.0
224,1.0,2.0,0.6810199,1.0,1.0,3.0
225,3.0,0.0,0.79193664,6.0,0.0,6.0
226,3.0,3.0,0.7911482,5.0,3.0,5.0
227,2.0,0.0,0.39560866,2.0,3.0,6.0
228,1.0,0.0,0.20555866,4.0,5.0,4.0
229,4.0,0.0,0.059556127,6.0,7.0,1.0
230,2.0,2.0,0.9831897,2.0,7.0,2.0
231,2.0,0.0,0.102384925,5.0,4.0,4.0
232,2.0,0.0,0.08712292,6.0,2.0,6.0
233,3.0,3.0,0.3203081,2.0,8.0,1.0
234,2.0,0.0,0.7533953,6.0,3.0,6.0
235,5.0,0.0,0.88885355,1.0,3.0,3.0
236,1.0,0.0,0.7602694,8.0,2.0,7.0
237,2.0,1.0,0.36727226,7.0,1.0,4.0
238,4.0,0.0,0.52156365,4.0,4.0,1.0
239,2.0,0.0,0.22013736,7.0,1.0,7.0
240,4.0,2.0,0.10429001,5.0,2.0,7.0
241,0.0,0.0,0.34269178,7.0,0.0,3.0
242,0.0,1.0,0.9072658,9.0,2.0,12.0
243,3.0,0.0,0.59371424,3.0,3.0,0.0
244,3.0,2.0,0.5393641,4.0,3.0,4.0
245,2.0,3.0,0.90672326,4.0,10.0,3.0
246,4.0,1.0,0.28749466,4.0,3.0,2.0
247,8.0,0.0,0.42843914,2.0,4.0,3.0
248,1.0,0.0,0.7552314,7.0,6.0,2.0
249,1.0,0.0,0.32105827,5.0,1.0,4.0
