ix,goal_cost,intv_cost
1818,0.952,6.8
1542,0.952,8.8
1543,0.952,1.6
1510,0.9539999961853027,1.5
1366,0.952,1.4
1733,0.952,4.2
1457,0.952,8.0
1302,0.958,1.7
1332,0.9539999961853027,2.5
1495,0.9660000205039978,2.5
1474,0.954,2.3
1336,0.9520000219345093,1.5
1916,0.952,7.4
1858,0.952,7.199999999999999
1961,0.958,2.4
1235,0.952,2.1
1470,0.952,1.9
1567,0.954,2.2
1501,0.952,1.6
1627,0.952,5.7
1301,0.952,2.9
1257,0.952,1.4
1455,0.9520000219345093,1.5
1486,0.952,4.8
1316,0.952,7.300000000000001
1934,0.952,1.7
1642,0.98,2.4
1079,0.952,3.5
1368,0.9520000219345093,2.5
1560,0.952,2.0
1796,0.952,4.6
1464,0.952,3.6
1522,0.952,1.6
1494,0.952,2.3
1334,0.954,1.8
1372,0.982,1.9
1913,0.982,1.8
1714,0.954,2.5
1701,0.952,3.5
1558,0.952,2.1
1240,0.9520000219345093,2.5
1972,0.9520000219345093,1.5
1581,0.952,1.7
1344,0.952,3.8
1883,0.952,5.3999999999999995
1119,0.984,2.5
1324,0.952,5.0
1361,0.954,2.8
1333,0.9620000123977661,2.0
1467,0.952,4.3
1212,0.952,1.8
1283,0.956,2.4
1518,0.954,1.8
1805,0.952,1.4
1245,0.952,2.4
1654,0.984,1.8
1634,0.952,1.6
1821,0.954,1.8
1007,0.956,1.6
1983,0.966,2.3
1792,0.974,1.8
1746,0.954,2.1
1556,0.952,5.9
1218,0.952,1.7
1072,0.98,2.8
1590,0.98,2.9
1179,0.954,6.8999999999999995
1440,0.952,1.6
1541,0.984000027179718,2.0
1084,0.954,2.2
1868,0.968,1.6
1965,0.952,1.6
1741,0.982,2.6
1074,0.952,3.1
1828,0.952,1.9
1001,0.952,9.7
1202,0.96,2.8
1942,0.954,1.7
1229,0.992,2.3
1201,0.954,1.9
1304,0.98,2.6
1747,0.952,5.4
1165,0.954,1.9
1935,0.966,3.6
1307,0.9520000219345093,2.0
1371,0.952,1.9
1612,0.972,2.6
1637,0.952,13.8
1622,0.9520000219345093,6.5
1233,0.972,1.8
1220,0.98,2.3
1684,0.952,4.2
1894,0.972,3.4
1459,0.954,2.0
1491,0.9800000190734863,2.0
1825,0.968,1.7
1864,0.966,1.7
1951,0.952,1.7
1559,0.952,2.3
1736,0.954,1.6
