,x1,x2
1818,2.7,4.1
1542,3.5,5.3
1543,1.6,0.0
1510,1.5,-0.0
1366,1.4,-0.0
1733,1.7,2.5
1457,3.2,4.8
1302,1.7,0.0
1332,2.5,0.0
1495,2.5,0.0
1474,2.3,-0.0
1336,1.5,0.0
1916,3.0,4.4
1858,2.9,4.3
1961,2.4,0.0
1235,2.1,0.0
1470,1.9,0.0
1567,2.2,-0.0
1501,1.6,-0.0
1627,2.1,3.6
1301,2.9,-0.0
1257,1.4,-0.0
1455,1.5,0.0
1486,1.9,2.9
1316,2.9,4.4
1934,1.7,0.0
1642,2.4,0.0
1079,1.4,2.1
1368,2.5,0.0
1560,2.0,-0.0
1796,0.0,4.6
1464,0.1,3.5
1522,1.6,0.0
1494,2.3,0.0
1334,1.8,0.0
1372,1.9,-0.0
1913,1.8,-0.0
1714,2.5,-0.0
1701,1.4,2.1
1558,2.1,-0.0
1240,2.5,0.0
1972,1.5,-0.0
1581,1.7,0.0
1344,1.4,2.4
1883,0.1,5.3
1119,2.5,0.0
1324,1.8,3.2
1361,2.8,0.0
1333,2.0,0.0
1467,1.7,2.6
1212,1.8,0.0
1283,2.4,-0.0
1518,1.8,-0.0
1805,1.4,-0.0
1245,2.4,0.0
1654,1.8,0.0
1634,1.6,0.0
1821,1.8,0.0
1007,1.6,-0.0
1983,2.3,0.0
1792,1.8,-0.0
1746,2.1,0.0
1556,2.5,3.4
1218,1.7,0.0
1072,2.8,0.0
1590,2.9,0.0
1179,2.8,4.1
1440,1.6,-0.0
1541,2.0,-0.0
1084,2.2,0.0
1868,1.6,0.0
1965,1.6,0.0
1741,2.6,-0.0
1074,3.1,0.0
1828,1.9,0.0
1001,5.1,4.6
1202,2.8,-0.0
1942,1.7,0.0
1229,2.3,-0.0
1201,1.9,-0.0
1304,2.6,0.0
1747,2.2,3.2
1165,1.9,-0.0
1935,-0.0,3.6
1307,2.0,0.0
1371,1.9,0.0
1612,2.6,-0.0
1637,5.5,8.3
1622,2.0,4.5
1233,1.8,0.0
1220,2.3,0.0
1684,1.7,2.5
1894,3.4,0.0
1459,2.0,0.0
1491,2.0,0.0
1825,1.7,-0.0
1864,1.7,0.0
1951,1.7,0.0
1559,2.3,0.0
1736,1.6,0.0
