,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.75,0.75,0.75,0.11999999731779099,0.93,0.8,"[1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[-0.15516047170550962, 0.3887020845851001, 0.7972309199062461], [-0.34300633791006724]]",0.9180000424385071,3.181
1,1.0,0.75,0.75,0.2199999988079071,0.11999999731779099,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[-0.15516047170550962, 0.3887020845851001, 0.7972309199062461], [-0.34300633791006724]]",0.5320000052452087,3.284
2,1.0,0.75,0.75,0.15000000596046448,0.11999999731779099,0.95,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[-0.15516047170550962, 0.3887020845851001, 0.7972309199062461], [-0.34300633791006724]]",0.46399998664855957,2.4309999999999996
3,1.0,0.75,0.75,0.6700000166893005,0.11999999731779099,0.86,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[-0.15516047170550962, 0.3887020845851001, 0.7972309199062461], [-0.34300633791006724]]",0.8180000185966492,3.1329999999999996
4,1.0,0.75,0.75,0.18000000715255737,0.11999999731779099,0.92,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[-0.15516047170550962, 0.3887020845851001, 0.7972309199062461], [-0.34300633791006724]]",0.484000027179718,3.284
5,1.0,0.75,0.75,0.15000000596046448,0.11999999731779099,0.95,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,counterfactual,2,"[[-0.15516047170550962, 0.3887020845851001, 0.7972309199062461], [-0.34300633791006724]]",0.46399998664855957,2.408
6,1.0,0.75,0.75,0.75,0.18000000715255737,0.96,0.76,"[1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[0.17212440209313498, 0.30563951578550236, 0.8015383947950182], [-0.48917069650178224]]",0.9239999651908875,3.0239999999999996
7,1.0,0.75,0.75,0.25999999046325684,0.18000000715255737,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[0.17212440209313498, 0.30563951578550236, 0.8015383947950182], [-0.48917069650178224]]",0.621999979019165,3.3470000000000004
8,1.0,0.75,0.75,0.23999999463558197,0.18000000715255737,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[0.17212440209313498, 0.30563951578550236, 0.8015383947950182], [-0.48917069650178224]]",0.6239999532699585,2.287
9,1.0,0.75,0.75,0.7200000286102295,0.18000000715255737,0.86,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[0.17212440209313498, 0.30563951578550236, 0.8015383947950182], [-0.48917069650178224]]",0.8500000238418579,3.097
10,1.0,0.75,0.75,0.25999999046325684,0.18000000715255737,0.94,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[0.17212440209313498, 0.30563951578550236, 0.8015383947950182], [-0.48917069650178224]]",0.6479999423027039,3.3470000000000004
11,1.0,0.75,0.75,0.23999999463558197,0.18000000715255737,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,counterfactual,1,"[[0.17212440209313498, 0.30563951578550236, 0.8015383947950182], [-0.48917069650178224]]",0.6239999532699585,2.193
12,1.0,0.75,0.75,0.8100000023841858,0.18000000715255737,0.91,0.82,"[1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[0.4193815735163298, -0.17430836989550566, 0.8740051248645054], [-0.5287631658814632]]",0.89000004529953,2.631
13,1.0,0.75,0.75,0.30000001192092896,0.18000000715255737,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[0.4193815735163298, -0.17430836989550566, 0.8740051248645054], [-0.5287631658814632]]",0.4560000002384186,2.7609999999999997
14,1.0,0.75,0.75,0.25999999046325684,0.18000000715255737,0.81,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,"[[0.4193815735163298, -0.17430836989550566, 0.8740051248645054], [-0.5287631658814632]]",0.3399999737739563,2.064
15,1.0,0.75,0.75,0.6899999976158142,0.18000000715255737,0.82,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[0.4193815735163298, -0.17430836989550566, 0.8740051248645054], [-0.5287631658814632]]",0.7879999876022339,2.778
16,1.0,0.75,0.75,0.23999999463558197,0.18000000715255737,0.97,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[0.4193815735163298, -0.17430836989550566, 0.8740051248645054], [-0.5287631658814632]]",0.37999996542930603,2.7609999999999997
17,1.0,0.75,0.75,0.25999999046325684,0.18000000715255737,0.81,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,counterfactual,0,"[[0.4193815735163298, -0.17430836989550566, 0.8740051248645054], [-0.5287631658814632]]",0.3399999737739563,
