,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
200,2.0,0.0,0.00609231,4.0,5.0,1.0
201,5.0,0.0,0.5061202,0.0,0.0,7.0
202,4.0,2.0,0.9489387,4.0,6.0,4.0
203,2.0,3.0,0.9672159,2.0,0.0,4.0
204,4.0,2.0,0.1087935,5.0,0.0,2.0
205,6.0,0.0,0.87632656,6.0,2.0,3.0
206,6.0,2.0,0.15673149,3.0,8.0,2.0
207,4.0,3.0,0.7833817,4.0,2.0,3.0
208,3.0,0.0,0.48445845,9.0,6.0,3.0
209,5.0,2.0,0.09079552,5.0,10.0,5.0
210,3.0,1.0,0.7535856,1.0,1.0,1.0
211,0.0,1.0,0.4302119,3.0,3.0,1.0
212,9.0,0.0,0.9340513,5.0,0.0,8.0
213,5.0,2.0,0.29393053,3.0,5.0,3.0
214,2.0,0.0,0.89793766,1.0,8.0,8.0
215,6.0,3.0,0.4698218,3.0,8.0,8.0
216,4.0,2.0,0.4046656,0.0,2.0,2.0
217,9.0,0.0,0.20569098,3.0,2.0,7.0
218,3.0,2.0,0.05404854,0.0,11.0,1.0
219,7.0,0.0,0.5201932,10.0,2.0,5.0
220,9.0,2.0,0.24283111,6.0,7.0,2.0
221,2.0,0.0,0.6722237,5.0,6.0,6.0
222,1.0,2.0,0.7666991,3.0,1.0,6.0
223,1.0,3.0,0.62178695,1.0,2.0,3.0
224,4.0,2.0,0.2844541,4.0,2.0,3.0
225,8.0,0.0,0.08064258,4.0,5.0,1.0
226,2.0,2.0,0.70008266,4.0,4.0,7.0
227,0.0,3.0,0.6767359,2.0,3.0,1.0
228,2.0,0.0,0.4837737,2.0,15.0,2.0
229,3.0,2.0,0.00020980835,3.0,1.0,4.0
230,5.0,1.0,0.39644992,4.0,1.0,3.0
231,9.0,2.0,0.73926985,6.0,4.0,6.0
232,8.0,0.0,0.93237114,3.0,10.0,3.0
233,2.0,0.0,0.34965158,4.0,14.0,6.0
234,5.0,0.0,0.37637484,10.0,6.0,5.0
235,0.0,0.0,0.06808019,4.0,4.0,14.0
236,2.0,2.0,0.15442288,4.0,1.0,2.0
237,2.0,2.0,0.5014794,2.0,13.0,5.0
238,1.0,1.0,0.12846589,4.0,2.0,3.0
239,4.0,0.0,0.7299558,5.0,6.0,4.0
240,2.0,0.0,0.9935396,2.0,3.0,10.0
241,4.0,3.0,0.18215978,1.0,0.0,8.0
242,7.0,0.0,0.8617252,2.0,14.0,3.0
243,5.0,0.0,0.5256163,9.0,4.0,2.0
244,2.0,0.0,0.53368044,2.0,3.0,2.0
245,2.0,2.0,0.55010736,3.0,1.0,6.0
246,4.0,1.0,0.750934,9.0,1.0,3.0
247,1.0,2.0,0.5856621,3.0,3.0,1.0
248,2.0,3.0,0.36863327,5.0,1.0,3.0
249,7.0,0.0,0.727355,3.0,8.0,12.0
250,1.0,3.0,0.6711762,7.0,7.0,1.0
251,8.0,3.0,0.88951814,7.0,3.0,1.0
252,2.0,2.0,0.34266233,5.0,0.0,0.0
253,1.0,0.0,0.29219985,3.0,0.0,7.0
254,6.0,3.0,0.37202632,4.0,0.0,6.0
255,1.0,2.0,0.6670712,5.0,4.0,5.0
256,5.0,1.0,0.30677903,4.0,10.0,2.0
257,4.0,3.0,0.6218811,10.0,2.0,3.0
258,3.0,2.0,0.37491965,5.0,5.0,6.0
259,2.0,1.0,0.8826233,6.0,0.0,3.0
260,2.0,0.0,0.6449381,7.0,3.0,6.0
261,2.0,2.0,0.052675605,4.0,1.0,4.0
262,5.0,0.0,0.23832774,6.0,2.0,2.0
263,2.0,2.0,0.05592501,2.0,3.0,8.0
264,3.0,1.0,0.29188347,4.0,8.0,1.0
265,7.0,0.0,0.35377908,10.0,8.0,3.0
266,3.0,2.0,0.9710189,6.0,5.0,2.0
267,6.0,0.0,0.58501625,1.0,16.0,5.0
268,3.0,0.0,0.95814276,3.0,1.0,6.0
269,2.0,2.0,0.4610206,1.0,2.0,0.0
270,1.0,2.0,0.43558943,2.0,1.0,5.0
271,1.0,2.0,0.93919384,2.0,3.0,3.0
272,2.0,3.0,0.67829156,5.0,2.0,8.0
273,2.0,2.0,0.53191495,3.0,4.0,10.0
274,2.0,2.0,0.29826677,5.0,3.0,5.0
275,2.0,2.0,0.017174006,6.0,0.0,2.0
276,4.0,0.0,0.8641448,2.0,0.0,4.0
277,1.0,2.0,0.11816931,3.0,9.0,7.0
278,0.0,0.0,0.7646631,5.0,2.0,3.0
279,0.0,2.0,0.5778475,7.0,1.0,5.0
280,4.0,0.0,0.33630633,7.0,0.0,3.0
281,5.0,1.0,0.24809813,5.0,3.0,1.0
282,1.0,1.0,0.65015566,3.0,3.0,0.0
283,0.0,0.0,0.32550645,4.0,0.0,5.0
284,2.0,0.0,0.67294014,2.0,7.0,0.0
285,1.0,0.0,0.4126004,3.0,6.0,3.0
286,2.0,0.0,0.45736015,4.0,2.0,1.0
287,6.0,0.0,0.7943243,9.0,5.0,2.0
288,2.0,0.0,0.19124377,2.0,2.0,2.0
289,4.0,3.0,0.53486454,5.0,0.0,11.0
290,4.0,0.0,0.1329087,7.0,3.0,2.0
291,5.0,2.0,0.2960242,3.0,4.0,6.0
292,4.0,0.0,0.52555025,3.0,9.0,7.0
293,1.0,2.0,0.9256177,7.0,1.0,4.0
294,3.0,3.0,0.65665734,1.0,1.0,9.0
295,4.0,1.0,0.54288363,4.0,4.0,8.0
296,3.0,0.0,0.8938956,6.0,1.0,2.0
297,3.0,0.0,0.6146871,5.0,4.0,5.0
298,4.0,1.0,0.89317155,3.0,2.0,3.0
299,3.0,0.0,0.537109,7.0,6.0,1.0
300,4.0,0.0,0.93487155,3.0,0.0,4.0
301,1.0,1.0,0.280442,5.0,9.0,2.0
302,1.0,0.0,0.6033294,4.0,4.0,0.0
303,5.0,2.0,0.17329323,1.0,1.0,4.0
304,0.0,2.0,0.6176691,4.0,4.0,1.0
305,2.0,1.0,0.5963434,4.0,3.0,3.0
306,5.0,0.0,0.25170755,1.0,4.0,2.0
307,5.0,1.0,0.12703288,6.0,0.0,3.0
308,1.0,2.0,0.7169615,3.0,2.0,2.0
309,2.0,0.0,0.0054323673,2.0,1.0,4.0
310,7.0,0.0,0.6606674,2.0,2.0,7.0
311,3.0,0.0,0.16402721,2.0,5.0,5.0
312,3.0,0.0,0.2051518,4.0,2.0,4.0
313,2.0,1.0,0.7740345,5.0,10.0,4.0
314,1.0,1.0,0.69579947,5.0,1.0,7.0
315,2.0,1.0,0.89209175,6.0,4.0,5.0
316,2.0,0.0,0.6156467,7.0,6.0,3.0
317,1.0,2.0,0.6834353,6.0,7.0,4.0
318,3.0,0.0,0.28155196,2.0,7.0,4.0
319,2.0,3.0,0.6530751,2.0,0.0,3.0
320,2.0,2.0,0.3048029,4.0,10.0,8.0
321,7.0,1.0,0.70972955,1.0,5.0,0.0
322,4.0,0.0,0.262465,4.0,4.0,6.0
323,4.0,2.0,0.016888857,3.0,0.0,6.0
324,6.0,1.0,0.7552819,5.0,4.0,2.0
325,3.0,1.0,0.79932547,4.0,8.0,4.0
326,2.0,2.0,0.9284762,5.0,13.0,1.0
327,4.0,0.0,0.4284532,2.0,5.0,2.0
328,4.0,1.0,0.60967016,5.0,5.0,3.0
329,2.0,2.0,0.2247479,4.0,8.0,1.0
330,3.0,2.0,0.5337782,6.0,6.0,2.0
