,0
1094,0.0
1515,0.0
1937,0.0
1878,0.0
1580,0.0
1582,0.0
1936,0.0
1170,0.0
1276,0.0
1109,0.0
1688,0.0
1955,0.0
1981,0.0
1886,0.0
1813,0.0
1703,0.0
1882,0.0
1921,0.0
1727,0.0
1588,0.0
1786,0.0
1782,0.0
1467,0.0
1501,0.0
1180,0.0
1810,0.0
1958,0.0
1286,0.0
1478,0.0
1402,0.0
1776,0.0
1804,0.0
1412,0.0
1496,0.0
1876,0.0
1602,0.0
1994,0.0
1873,0.0
1347,0.0
1587,0.0
1963,0.0
1014,0.0
1491,0.0
1570,0.0
1824,0.0
1594,0.0
1918,0.0
1246,0.0
1272,0.0
1476,0.0
1100,0.0
1779,0.0
1938,0.0
1154,0.0
1225,0.0
1830,0.0
1291,0.0
1805,0.0
1845,0.0
1463,0.0
1218,0.0
1379,0.0
1287,0.0
1242,0.0
1683,0.0
1081,0.0
1299,0.0
1386,0.0
1730,0.0
1365,0.0
1020,0.0
1352,0.0
1490,0.0
1418,0.0
1966,0.0
1006,0.0
1188,0.0
1333,0.0
1518,0.0
1828,0.0
1483,0.0
1168,0.0
1942,0.0
1009,0.0
1008,0.0
1737,0.0
1185,0.0
1072,0.0
1555,0.0
1243,0.0
1510,0.0
1464,0.0
1757,0.0
1917,0.0
1174,0.0
1846,0.0
1395,0.0
1199,0.0
1640,0.0
1446,0.0
