,0
1325,1.0
1480,1.0
1209,1.0
1306,1.0
1759,1.0
1271,1.0
1070,1.0
1436,1.0
1242,1.0
1081,1.0
1478,1.0
1987,1.0
1872,1.0
1536,1.0
1614,1.0
1674,1.0
1105,1.0
1923,1.0
1946,1.0
1320,1.0
1661,1.0
1733,1.0
1775,1.0
1084,1.0
1844,1.0
1911,1.0
1486,1.0
1107,1.0
1862,1.0
1246,1.0
1524,1.0
1483,1.0
1430,1.0
1941,1.0
1137,1.0
1490,1.0
1671,1.0
1727,1.0
1552,1.0
1384,1.0
1091,1.0
1740,1.0
1238,1.0
1992,1.0
1433,1.0
1657,1.0
1861,1.0
1349,1.0
1344,1.0
1994,1.0
1707,1.0
1223,1.0
1463,1.0
1034,1.0
1724,1.0
1800,1.0
1790,1.0
1853,1.0
1446,1.0
1359,1.0
1527,1.0
1230,1.0
1700,1.0
1473,1.0
1499,1.0
1423,1.0
1188,1.0
1073,1.0
1818,1.0
1229,1.0
1955,1.0
1304,1.0
1622,1.0
1276,1.0
1204,1.0
1717,1.0
1898,1.0
1031,1.0
1195,1.0
1975,1.0
1799,1.0
1897,1.0
1652,1.0
1545,1.0
1813,1.0
1088,1.0
1735,1.0
1477,1.0
1041,1.0
1533,1.0
1149,1.0
1311,1.0
1100,1.0
1640,1.0
1985,1.0
1821,1.0
1878,1.0
1570,1.0
1450,1.0
1409,1.0
