,0
1370,1.0
1255,1.0
1644,1.0
1557,1.0
1417,1.0
1298,1.0
1738,1.0
1193,1.0
1014,1.0
1934,1.0
1281,1.0
1420,1.0
1206,1.0
1529,1.0
1003,1.0
1219,1.0
1978,1.0
1714,1.0
1759,1.0
1807,1.0
1572,1.0
1907,1.0
1078,1.0
1139,1.0
1791,1.0
1121,1.0
1659,1.0
1194,1.0
1914,1.0
1687,1.0
1256,1.0
1241,1.0
1685,1.0
1623,1.0
1029,1.0
1382,1.0
1360,1.0
1263,1.0
1355,1.0
1024,1.0
1385,1.0
1518,1.0
1693,1.0
1724,1.0
1361,1.0
1304,1.0
1393,1.0
1981,1.0
1666,1.0
1821,1.0
1951,1.0
1439,1.0
1482,1.0
1618,1.0
1762,1.0
1398,1.0
1975,1.0
1126,1.0
1222,1.0
1187,1.0
1467,1.0
1896,1.0
1890,1.0
1848,1.0
1437,1.0
1084,1.0
1057,1.0
1878,1.0
1055,1.0
1295,1.0
1495,1.0
1483,1.0
1594,1.0
1270,1.0
1651,1.0
1496,1.0
1174,1.0
1583,1.0
1874,1.0
1487,1.0
1357,1.0
1491,1.0
1942,1.0
1558,1.0
1466,1.0
1497,1.0
1567,1.0
1945,1.0
1629,1.0
1679,1.0
1036,1.0
1306,1.0
1894,1.0
1845,1.0
1470,1.0
1248,1.0
1506,1.0
1151,1.0
1554,1.0
1747,1.0
