,0
1340,0.0
1794,0.0
1921,0.0
1342,0.0
1409,0.0
1344,0.0
1555,0.0
1764,0.0
1941,0.0
1161,0.0
1286,0.0
1233,0.0
1028,0.0
1996,0.0
1757,0.0
1776,0.0
1451,0.0
1172,0.0
1790,0.0
1246,0.0
1813,0.0
1482,0.0
1791,0.0
1083,0.0
1041,0.0
1808,0.0
1147,0.0
1602,0.0
1804,0.0
1510,0.0
1840,1.0
1742,1.0
1468,0.0
1987,1.0
1118,0.0
1384,1.0
1238,1.0
1154,0.0
1635,0.0
1298,0.0
1672,0.0
1977,0.0
1185,0.0
1895,0.0
1838,0.0
1901,0.0
1661,0.0
1367,1.0
1788,0.0
1504,1.0
1501,0.0
1229,0.0
1714,0.0
1069,0.0
1399,0.0
1792,0.0
1821,0.0
1872,1.0
1431,0.0
1785,0.0
1222,0.0
1408,0.0
1763,0.0
1091,0.0
1027,0.0
1352,1.0
1587,0.0
1832,1.0
1455,0.0
1494,0.0
1524,0.0
1369,0.0
1499,0.0
1292,0.0
1383,1.0
1244,0.0
1044,0.0
1290,0.0
1697,0.0
1000,0.0
1779,0.0
1971,0.0
1283,0.0
1144,0.0
1204,0.0
1917,0.0
1620,0.0
1218,0.0
1321,0.0
1107,1.0
1800,0.0
1024,0.0
1646,0.0
1947,0.0
1304,0.0
1223,1.0
1449,0.0
1533,1.0
1171,0.0
1381,0.0
